Unit_id ,ERV ,ERV_DATE ,Qube_Unit ID
a1G4J0000025yooUAA,840.00,2024-09-30,222640026
a1G4J0000025z10UAA,840.00,2024-09-30,222640027
a1G4J0000025z0yUAA,840.00,2024-09-30,222640028
a1G4J0000025yqxUAA,840.00,2024-09-30,222640029
a1G4J0000025yveUAA,840.00,2024-09-30,222640030
a1G4J0000025ypaUAA,840.00,2024-09-30,222640031
a1G4J0000025ytzUAA,840.00,2024-09-30,222640032
a1G4J0000025ywmUAA,840.00,2024-09-30,222640033
a1G4J0000025yyuUAA,840.00,2024-09-30,222640034
a1G4J0000025yY4UAI,840.00,2024-09-30,222640035
a1G4J0000025yrEUAQ,840.00,2024-09-30,222640036
a1G4J0000025yVdUAI,840.00,2024-09-30,222640037
a1G4J0000025ykKUAQ,840.00,2024-09-30,222640038
a1G4J0000025yxcUAA,840.00,2024-09-30,222640039
a1G4J0000025yo1UAA,840.00,2024-09-30,222640040
a1G4J0000025z1dUAA,840.00,2024-09-30,222640041
a1G4J0000025yyAUAQ,840.00,2024-09-30,222640042
a1G4J0000025yn9UAA,840.00,2024-09-30,222640043
a1G4J0000025yiRUAQ,840.00,2024-09-30,222640044
a1G4J0000025z0PUAQ,840.00,2024-09-30,222640045
a1G4J0000025yK3UAI,840.00,2024-09-30,222640046
a1G4J0000025ywPUAQ,840.00,2024-09-30,222640047
a1G4J0000025yxTUAQ,840.00,2024-09-30,222640048
a1G4J0000025yYCUAY,840.00,2024-09-30,222640049
a1G4J0000025ypZUAQ,840.00,2024-09-30,222640050
a1G4J0000025ynAUAQ,840.00,2024-09-30,222640051
a1G4J0000025yxCUAQ,840.00,2024-09-30,222640052
a1G4J0000025yxaUAA,840.00,2024-09-30,222640053
a1G4J0000025yy9UAA,840.00,2024-09-30,222640054
a1G4J0000025yLoUAI,840.00,2024-09-30,222640055
a1G4J0000025z1wUAA,840.00,2024-09-30,222640056
a1G4J0000025ypGUAQ,840.00,2024-09-30,222640057
a1G4J0000025yUSUAY,840.00,2024-09-30,222640058
a1G4J0000025yX0UAI,840.00,2024-09-30,222640059
a1G4J0000025yrvUAA,840.00,2024-09-30,222640060
a1G4J0000025ywOUAQ,840.00,2024-09-30,222640061
a1G4J0000025yglUAA,840.00,2024-09-30,222640062
a1G4J0000025y0vUAA,840.00,2024-09-30,222640063
a1G4J0000025yGVUAY,840.00,2024-09-30,222640064
a1G4J0000025ymuUAA,840.00,2024-09-30,222640065
a1G4J0000025yzHUAQ,840.00,2024-09-30,222640066
a1G4J0000025yyjUAA,840.00,2024-09-30,222640067
a1G4J0000025yiTUAQ,840.00,2024-09-30,222640068
a1G4J0000025yv1UAA,840.00,2024-09-30,222640069
a1G4J0000025xuFUAQ,840.00,2024-09-30,222640070
a1G4J0000025yo3UAA,840.00,2024-09-30,222640071
a1G4J0000025yqMUAQ,840.00,2024-09-30,222640072
a1G4J0000025ytKUAQ,840.00,2024-09-30,222640073
a1G4J0000025yeNUAQ,840.00,2024-09-30,222640074
a1G4J0000025yzCUAQ,840.00,2024-09-30,222640075
a1G4J0000025yxfUAA,840.00,2024-09-30,222640076
a1G4J0000025yraUAA,840.00,2024-09-30,222640077
a1G4J0000025yp6UAA,840.00,2024-09-30,222640078
a1G4J0000025yqVUAQ,840.00,2024-09-30,222640079
a1G4J0000025yuJUAQ,840.00,2024-09-30,222640080
a1G4J0000025yM3UAI,840.00,2024-09-30,222640081
a1G4J0000025yx5UAA,840.00,2024-09-30,222640082
a1G4J0000025ysNUAQ,840.00,2024-09-30,222640083
a1G4J0000025yf4UAA,840.00,2024-09-30,222640084
a1G4J0000025yt7UAA,840.00,2024-09-30,222640085
a1G4J0000025yvZUAQ,840.00,2024-09-30,222640086
a1G4J0000025yqXUAQ,840.00,2024-09-30,222640087
a1G4J0000025yvcUAA,840.00,2024-09-30,222640088
a1G4J0000025yqTUAQ,840.00,2024-09-30,222640089
a1G4J0000025ye2UAA,840.00,2024-09-30,222640090
a1G4J0000025yz8UAA,840.00,2024-09-30,222640091
a1G4J0000025yR4UAI,840.00,2024-09-30,222640092
a1G4J0000025ywrUAA,840.00,2024-09-30,222640093
a1G4J0000025yvzUAA,840.00,2024-09-30,222640094
a1G4J0000025z3TUAQ,840.00,2024-09-30,222640095
a1G4J0000025yx3UAA,840.00,2024-09-30,222640096
a1G4J0000025yxbUAA,840.00,2024-09-30,222640097
a1G4J0000025yzlUAA,840.00,2024-09-30,222640098
a1G4J0000025yPMUAY,840.00,2024-09-30,222640099
a1G4J0000025yJyUAI,840.00,2024-09-30,222640100
a1G4J0000025yzbUAA,840.00,2024-09-30,222640101
a1G4J0000025yy4UAA,840.00,2024-09-30,222640102
a1G4J0000025yxSUAQ,840.00,2024-09-30,222640103
a1G4J0000025yz9UAA,840.00,2024-09-30,222640104
a1G4J0000025z1NUAQ,840.00,2024-09-30,222640105
a1G4J0000025z2BUAQ,840.00,2024-09-30,222640106
a1G4J0000025z0tUAA,840.00,2024-09-30,222640107
a1G4J0000025yzwUAA,840.00,2024-09-30,222640108
a1G4J0000025yt5UAA,840.00,2024-09-30,222640109
a1G4J0000025yq6UAA,840.00,2024-09-30,222640110
a1G4J0000025yLpUAI,840.00,2024-09-30,222640111
a1G4J0000025yn5UAA,840.00,2024-09-30,222640112
a1G4J0000025yt1UAA,840.00,2024-09-30,222640113
a1G4J0000025ytpUAA,840.00,2024-09-30,222640114
a1G4J0000025yuzUAA,840.00,2024-09-30,222640115
a1G4J0000025yx4UAA,840.00,2024-09-30,222640116
a1G4J0000025yv2UAA,840.00,2024-09-30,222640117
a1G4J0000025ymKUAQ,840.00,2024-09-30,222640118
a1G4J0000025z1XUAQ,840.00,2024-09-30,222640119
a1G4J0000025yxLUAQ,840.00,2024-09-30,222640120
a1G4J0000025yazUAA,840.00,2024-09-30,222640121
a1G4J0000025yjNUAQ,840.00,2024-09-30,222640122
a1G4J0000025y5HUAQ,75340.00,2024-09-30,222641001
a1G4J0000025y35UAA,0.00,2024-09-30,222641002
a1G4J0000025yLWUAY,37080.00,2024-09-30,222643001
a1G4J0000025ySIUAY,28128.00,2024-09-30,222643002
a1G4J0000025xw6UAA,37080.00,2024-09-30,222643003
a1G4J0000025yHCUAY,28128.00,2024-09-30,222643004
a1G4J0000025yW0UAI,37080.00,2024-09-30,222643005
a1G4J0000025yUOUAY,24912.00,2024-09-30,222643006
a1G4J0000025y8OUAQ,28128.00,2024-09-30,222643007
a1G4J0000025yMkUAI,37080.00,2024-09-30,222643008
a1G4J0000025xsYUAQ,24912.00,2024-09-30,222643009
a1G4J0000025xc4UAA,24912.00,2024-09-30,222643010
a1G4J0000025ySFUAY,28128.00,2024-09-30,222643011
a1G4J0000025y9FUAQ,37080.00,2024-09-30,222643012
a1G4J0000025yHMUAY,24912.00,2024-09-30,222643013
a1G4J0000025yEPUAY,24912.00,2024-09-30,222643014
a1G4J0000025yLgUAI,28128.00,2024-09-30,222643015
a1G4J0000025yF1UAI,38016.00,2024-09-30,222643016
a1G4J0000025yLAUAY,24444.00,2024-09-30,222643017
a1G4J0000025yFAUAY,29796.00,2024-09-30,222643018
a1G4J0000025yWlUAI,26160.00,2024-09-30,222643019
a1G4J0000025y45UAA,28236.00,2024-09-30,222643020
a1G4J0000025yQvUAI,24444.00,2024-09-30,222643021
a1G4J0000025ySTUAY,28860.00,2024-09-30,222643022
a1G4J0000025yOVUAY,38016.00,2024-09-30,222643023
a1G4J0000025yOpUAI,24444.00,2024-09-30,222643024
a1G4J0000025yLCUAY,29796.00,2024-09-30,222643025
a1G4J0000025yQAUAY,26160.00,2024-09-30,222643026
a1G4J0000025yN7UAI,28236.00,2024-09-30,222643027
a1G4J0000025y6LUAQ,24444.00,2024-09-30,222643028
a1G4J0000025ySUUAY,28860.00,2024-09-30,222643029
a1G4J0000025xbmUAA,38016.00,2024-09-30,222643030
a1G4J0000025xcPUAQ,24444.00,2024-09-30,222643031
a1G4J0000025yQEUAY,29796.00,2024-09-30,222643032
a1G4J0000025yF3UAI,26724.00,2024-09-30,222643033
a1G4J0000025yDAUAY,24444.00,2024-09-30,222643034
a1G4J0000025yYBUAY,28860.00,2024-09-30,222643035
a1G4J0000025yC2UAI,38016.00,2024-09-30,222643036
a1G4J0000025yIxUAI,24444.00,2024-09-30,222643037
a1G4J0000025xcQUAQ,29796.00,2024-09-30,222643038
a1G4J0000025yK7UAI,26724.00,2024-09-30,222643039
a1G4J0000025y5qUAA,24444.00,2024-09-30,222643040
a1G4J0000025yAyUAI,28860.00,2024-09-30,222643041
a1G4J0000025ySYUAY,38016.00,2024-09-30,222643042
a1G4J0000025yKXUAY,24444.00,2024-09-30,222643043
a1G4J0000025yRUUAY,29796.00,2024-09-30,222643044
a1G4J0000025yPyUAI,26724.00,2024-09-30,222643045
a1G4J0000025yV9UAI,24444.00,2024-09-30,222643046
a1G4J0000025yMQUAY,28860.00,2024-09-30,222643047
a1G4J0000025yHgUAI,38952.00,2024-09-30,222643048
a1G4J0000025yNLUAY,25008.00,2024-09-30,222643049
a1G4J0000025xmBUAQ,30528.00,2024-09-30,222643050
a1G4J0000025xKpUAI,27408.00,2024-09-30,222643051
a1G4J0000025yRCUAY,25008.00,2024-09-30,222643052
a1G4J0000025xvjUAA,29532.00,2024-09-30,222643053
a1G4J0000025yOvUAI,38952.00,2024-09-30,222643054
a1G4J0000025yPQUAY,25008.00,2024-09-30,222643055
a1G4J0000025yFDUAY,30528.00,2024-09-30,222643056
a1G4J0000025yB0UAI,27408.00,2024-09-30,222643057
a1G4J0000025ySsUAI,25008.00,2024-09-30,222643058
a1G4J0000025yDbUAI,29532.00,2024-09-30,222643059
a1G4J0000025yEOUAY,38952.00,2024-09-30,222643060
a1G4J0000025yCXUAY,25008.00,2024-09-30,222643061
a1G4J0000025yLwUAI,30528.00,2024-09-30,222643062
a1G4J0000025y8yUAA,27408.00,2024-09-30,222643063
a1G4J0000025yNTUAY,25008.00,2024-09-30,222643064
a1G4J0000025yCxUAI,29532.00,2024-09-30,222643065
a1G4J0000025y8VUAQ,38952.00,2024-09-30,222643066
a1G4J0000025yQTUAY,25008.00,2024-09-30,222643067
a1G4J0000025yNKUAY,30528.00,2024-09-30,222643068
a1G4J0000025yRtUAI,27408.00,2024-09-30,222643069
a1G4J0000025yEMUAY,25008.00,2024-09-30,222643070
a1G4J0000025yWUUAY,29532.00,2024-09-30,222643071
a1G4J0000025y8zUAA,38952.00,2024-09-30,222643072
a1G4J0000025yRWUAY,25008.00,2024-09-30,222643073
a1G4J0000025yWLUAY,30528.00,2024-09-30,222643074
a1G4J0000025xy2UAA,27408.00,2024-09-30,222643075
a1G4J0000025yLMUAY,25008.00,2024-09-30,222643076
a1G4J0000025yDWUAY,29532.00,2024-09-30,222643077
a1G4J0000025yTbUAI,38952.00,2024-09-30,222643078
a1G4J0000025y1fUAA,25008.00,2024-09-30,222643079
a1G4J0000025yVHUAY,30528.00,2024-09-30,222643080
a1G4J0000025yMzUAI,27408.00,2024-09-30,222643081
a1G4J0000025y5PUAQ,25008.00,2024-09-30,222643082
a1G4J0000025yJ2UAI,29532.00,2024-09-30,222643083
a1G4J0000025yJHUAY,39888.00,2024-09-30,222643084
a1G4J0000025yVrUAI,25584.00,2024-09-30,222643085
a1G4J0000025xFkUAI,31248.00,2024-09-30,222643086
a1G4J0000025xyGUAQ,28080.00,2024-09-30,222643087
a1G4J0000025yTLUAY,25584.00,2024-09-30,222643088
a1G4J0000025yOcUAI,30264.00,2024-09-30,222643089
a1G4J0000025yVgUAI,39888.00,2024-09-30,222643090
a1G4J0000025yFIUAY,25584.00,2024-09-30,222643091
a1G4J0000025yDLUAY,31560.00,2024-09-30,222643092
a1G4J0000025ySxUAI,32244.00,2024-09-30,222643093
a1G4J0000025yB1UAI,39888.00,2024-09-30,222643094
a1G4J0000025xvqUAA,25584.00,2024-09-30,222643095
a1G4J0000025yInUAI,31560.00,2024-09-30,222643096
a1G4J0000025yPEUAY,32244.00,2024-09-30,222643097
a1G4J0000025yJPUAY,40452.00,2024-09-30,222643098
a1G4J0000025yQxUAI,25584.00,2024-09-30,222643099
a1G4J0000025yRLUAY,31560.00,2024-09-30,222643100
a1G4J0000025ySuUAI,28236.00,2024-09-30,222643101
a1G4J0000025yLhUAI,25476.00,2024-09-30,222643102
a1G4J0000025yCdUAI,28236.00,2024-09-30,222643103
a1G4J0000025yNxUAI,25476.00,2024-09-30,222643104
a1G4J0000025yKJUAY,0.00,2024-09-30,222644001
a1G8d0000004RwxEAE,0.00,2024-09-30,222644002
a1G8d0000004Rx2EAE,0.00,2024-09-30,222644003
a1G8d0000004Rx7EAE,195000.00,2024-09-30,222644004
a1G8d0000004RxCEAU,0.00,2024-09-30,222644005
a1G8d0000004RxHEAU,0.00,2024-09-30,222644006
a1G8d0000004RxMEAU,44500.00,2024-09-30,222646001
a1G4J0000025yC3UAI,24720.00,2024-09-30,222648001
a1G4J0000025yb3UAA,14220.00,2024-09-30,222648002
a1G4J0000025yjEUAQ,24180.00,2024-09-30,222648003
a1G4J0000025yQrUAI,24180.00,2024-09-30,222648004
a1G4J0000025yXJUAY,17880.00,2024-09-30,222648005
a1G4J0000025yF6UAI,24120.00,2024-09-30,222648006
a1G4J0000025yVCUAY,14100.00,2024-09-30,222648007
a1G4J0000025yBZUAY,18240.00,2024-09-30,222648008
a1G4J0000025yBoUAI,18300.00,2024-09-30,222648009
a1G4J0000025xrYUAQ,24720.00,2024-09-30,222648010
a1G4J0000025wSEUAY,17640.00,2024-09-30,222648011
a1G4J0000025yT4UAI,14820.00,2024-09-30,222648012
a1G4J0000025y40UAA,24720.00,2024-09-30,222648013
a1G4J0000025yiWUAQ,14940.00,2024-09-30,222648014
a1G4J0000025ydRUAQ,18000.00,2024-09-30,222648015
a1G4J0000025xbgUAA,17760.00,2024-09-30,222648016
a1G4J0000025yE5UAI,17460.00,2024-09-30,222648017
a1G4J0000025yg5UAA,17400.00,2024-09-30,222648018
a1G4J0000025yZ9UAI,14400.00,2024-09-30,222648019
a1G4J0000025yHwUAI,14100.00,2024-09-30,222648020
a1G4J0000025yc8UAA,17640.00,2024-09-30,222648021
a1G4J0000025yUKUAY,18360.00,2024-09-30,222648022
a1G4J0000025yXfUAI,25320.00,2024-09-30,222648023
a1G4J0000025yLKUAY,17220.00,2024-09-30,222648024
a1G4J0000025yZtUAI,14700.00,2024-09-30,222648025
a1G4J0000025yZEUAY,24720.00,2024-09-30,222648026
a1G4J0000025ySWUAY,13800.00,2024-09-30,222648027
a1G4J0000025yMDUAY,17640.00,2024-09-30,222648028
a1G4J0000025yMVUAY,17880.00,2024-09-30,222648029
a1G4J0000025yepUAA,17400.00,2024-09-30,222648030
a1G4J0000025yULUAY,17580.00,2024-09-30,222648031
a1G4J0000025ydxUAA,14640.00,2024-09-30,222648032
a1G4J0000025xbVUAQ,14400.00,2024-09-30,222648033
a1G4J0000025yeUUAQ,18360.00,2024-09-30,222648034
a1G4J0000025yKrUAI,18120.00,2024-09-30,222648035
a1G4J0000025ydXUAQ,25080.00,2024-09-30,222648036
a1G4J0000025yH7UAI,17760.00,2024-09-30,222648037
a1G4J0000025yH8UAI,14100.00,2024-09-30,222648038
a1G4J0000025yXHUAY,24420.00,2024-09-30,222648039
a1G4J0000025yL4UAI,14940.00,2024-09-30,222648040
a1G4J0000025y6dUAA,17940.00,2024-09-30,222648041
a1G4J0000025yMYUAY,18360.00,2024-09-30,222648042
a1G4J0000025ySwUAI,17640.00,2024-09-30,222648043
a1G4J0000025yZYUAY,16920.00,2024-09-30,222648044
a1G4J0000025yS0UAI,14640.00,2024-09-30,222648045
a1G4J0000025ySyUAI,14400.00,2024-09-30,222648046
a1G4J0000025y95UAA,18120.00,2024-09-30,222648047
a1G4J0000025yTRUAY,18360.00,2024-09-30,222648048
a1G4J0000025yNAUAY,25320.00,2024-09-30,222648049
a1G4J0000025ygeUAA,17400.00,2024-09-30,222648050
a1G4J0000025y3HUAQ,14400.00,2024-09-30,222648051
a1G4J0000025ycsUAA,24840.00,2024-09-30,222648052
a1G4J0000025xxYUAQ,15240.00,2024-09-30,222648053
a1G4J0000025xj2UAA,17160.00,2024-09-30,222648054
a1G4J0000025yOWUAY,17760.00,2024-09-30,222648055
a1G4J0000025xusUAA,17040.00,2024-09-30,222648056
a1G4J0000025yBuUAI,17580.00,2024-09-30,222648057
a1G4J0000025y36UAA,14580.00,2024-09-30,222648058
a1G4J0000025yTGUAY,14400.00,2024-09-30,222648059
a1G4J0000025yIsUAI,17880.00,2024-09-30,222648060
a1G4J0000025y92UAA,18840.00,2024-09-30,222648061
a1G4J0000025vu3UAA,25320.00,2024-09-30,222648062
a1G4J0000025yHNUAY,17460.00,2024-09-30,222648063
a1G4J0000025yOuUAI,14280.00,2024-09-30,222648064
a1G4J0000025yEUUAY,25620.00,2024-09-30,222648065
a1G4J0000025yYHUAY,15180.00,2024-09-30,222648066
a1G4J0000025yIAUAY,17640.00,2024-09-30,222648067
a1G4J0000025yZ6UAI,17160.00,2024-09-30,222648068
a1G4J0000025yMxUAI,17760.00,2024-09-30,222648069
a1G4J0000025wiDUAQ,17580.00,2024-09-30,222648070
a1G4J0000025yUVUAY,14340.00,2024-09-30,222648071
a1G4J0000025yU5UAI,15240.00,2024-09-30,222648072
a1G4J0000025yOPUAY,18180.00,2024-09-30,222648073
a1G4J0000025yWPUAY,18360.00,2024-09-30,222648074
a1G4J0000025yX6UAI,25320.00,2024-09-30,222648075
a1G4J0000025yjFUAQ,14700.00,2024-09-30,222648076
a1G4J0000025ydTUAQ,12900.00,2024-09-30,222648077
a1G4J0000025yJ3UAI,15300.00,2024-09-30,222648078
a1G4J0000025yQ5UAI,17760.00,2024-09-30,222648079
a1G4J0000025ycnUAA,18060.00,2024-09-30,222648080
a1G4J0000025xu2UAA,17400.00,2024-09-30,222648081
a1G4J0000025yXvUAI,17340.00,2024-09-30,222648082
a1G4J0000025yBpUAI,14700.00,2024-09-30,222648083
a1G4J0000025yPzUAI,15360.00,2024-09-30,222648084
a1G4J0000025yM5UAI,18600.00,2024-09-30,222648085
a1G4J0000025yNUUAY,18300.00,2024-09-30,222648086
a1G4J0000025yWZUAY,25980.00,2024-09-30,222648087
a1G4J0000025yC4UAI,18360.00,2024-09-30,222648088
a1G4J0000025yb5UAA,16320.00,2024-09-30,222648089
a1G4J0000025yW6UAI,14520.00,2024-09-30,222648090
a1G4J0000025yZfUAI,17880.00,2024-09-30,222648091
a1G4J0000025xdEUAQ,18300.00,2024-09-30,222648092
a1G4J0000025yYzUAI,18120.00,2024-09-30,222648093
a1G4J0000025yRmUAI,17460.00,2024-09-30,222648094
a1G4J0000025y6EUAQ,14940.00,2024-09-30,222648095
a1G4J0000025yivUAA,15480.00,2024-09-30,222648096
a1G4J0000025yGmUAI,18960.00,2024-09-30,222648097
a1G4J0000025ygpUAA,19560.00,2024-09-30,222648098
a1G4J0000025xteUAA,25980.00,2024-09-30,222648099
a1G4J0000025yQ9UAI,18840.00,2024-09-30,222648100
a1G4J0000025yScUAI,15720.00,2024-09-30,222648101
a1G4J0000025yIyUAI,16080.00,2024-09-30,222648102
a1G4J0000025yc7UAA,19140.00,2024-09-30,222648103
a1G4J0000025ybKUAQ,18000.00,2024-09-30,222648104
a1G4J0000025yVtUAI,18360.00,2024-09-30,222648105
a1G4J0000025yI2UAI,17820.00,2024-09-30,222648106
a1G4J0000025yNEUAY,15000.00,2024-09-30,222648107
a1G4J0000025yEYUAY,15480.00,2024-09-30,222648108
a1G4J0000025yhSUAQ,19320.00,2024-09-30,222648109
a1G4J0000025xzHUAQ,19380.00,2024-09-30,222648110
a1G4J0000025yXwUAI,25740.00,2024-09-30,222648111
a1G4J0000025yE0UAI,19140.00,2024-09-30,222648112
a1G4J0000025yPxUAI,16320.00,2024-09-30,222648113
a1G4J0000025yeJUAQ,16140.00,2024-09-30,222648114
a1G4J0000025yeYUAQ,16980.00,2024-09-30,222648115
a1G4J0000025yezUAA,19080.00,2024-09-30,222648116
a1G4J0000025yflUAA,18120.00,2024-09-30,222648117
a1G4J0000025yY6UAI,17100.00,2024-09-30,222648118
a1G4J0000025yEqUAI,15120.00,2024-09-30,222648119
a1G4J0000025ybNUAQ,15720.00,2024-09-30,222648120
a1G4J0000025y9JUAQ,19140.00,2024-09-30,222648121
a1G4J0000025yDoUAI,19140.00,2024-09-30,222648122
a1G4J0000025yW8UAI,26340.00,2024-09-30,222648123
a1G4J0000025yWMUAY,19200.00,2024-09-30,222648124
a1G4J0000025yf2UAA,16560.00,2024-09-30,222648125
a1G4J0000025xAWUAY,16320.00,2024-09-30,222648126
a1G4J0000025ySQUAY,19200.00,2024-09-30,222648127
a1G4J0000025yR2UAI,20760.00,2024-09-30,222648128
a1G4J0000025yJqUAI,19800.00,2024-09-30,222648129
a1G4J0000025yOlUAI,18420.00,2024-09-30,222648130
a1G4J0000025ykbUAA,15660.00,2024-09-30,222648131
a1G4J0000025y8QUAQ,15540.00,2024-09-30,222648132
a1G4J0000025yZiUAI,19200.00,2024-09-30,222648133
a1G4J0000025y31UAA,19620.00,2024-09-30,222648134
a1G4J0000025yZ0UAI,26160.00,2024-09-30,222648135
a1G4J0000025yCGUAY,19320.00,2024-09-30,222648136
a1G4J0000025ya2UAA,16620.00,2024-09-30,222648137
a1G4J0000025yQXUAY,15480.00,2024-09-30,222648138
a1G4J0000025yZkUAI,18960.00,2024-09-30,222648139
a1G4J0000025yXXUAY,18960.00,2024-09-30,222648140
a1G4J0000025ySXUAY,18120.00,2024-09-30,222648141
a1G4J0000025yBaUAI,18600.00,2024-09-30,222648142
a1G4J0000025yckUAA,15840.00,2024-09-30,222648143
a1G4J0000025yaZUAQ,15960.00,2024-09-30,222648144
a1G4J0000025yhrUAA,19260.00,2024-09-30,222648145
a1G4J0000025xzTUAQ,19440.00,2024-09-30,222648146
a1G4J0000025ycwUAA,26400.00,2024-09-30,222648147
a1G4J0000025yGdUAI,19620.00,2024-09-30,222648148
a1G4J0000025yD7UAI,16800.00,2024-09-30,222648149
a1G4J0000025xsvUAA,16440.00,2024-09-30,222648150
a1G4J0000025yI6UAI,18780.00,2024-09-30,222648151
a1G4J0000025yNkUAI,19620.00,2024-09-30,222648152
a1G4J0000025yQkUAI,18660.00,2024-09-30,222648153
a1G4J0000025yPrUAI,18360.00,2024-09-30,222648154
a1G4J0000025ybtUAA,15480.00,2024-09-30,222648155
a1G4J0000025ySbUAI,15900.00,2024-09-30,222648156
a1G4J0000025yQGUAY,20040.00,2024-09-30,222648157
a1G4J0000025yANUAY,19440.00,2024-09-30,222648158
a1G4J0000025y1aUAA,26760.00,2024-09-30,222648159
a1G4J0000025y0hUAA,19620.00,2024-09-30,222648160
a1G4J0000025yi6UAA,16740.00,2024-09-30,222648161
a1G4J0000025y8vUAA,16020.00,2024-09-30,222648162
a1G4J0000025yS7UAI,19740.00,2024-09-30,222648163
a1G4J0000025ydBUAQ,20160.00,2024-09-30,222648164
a1G4J0000025xpoUAA,26160.00,2024-09-30,222648165
a1G4J0000025yb2UAA,19380.00,2024-09-30,222648166
a1G4J0000025yfRUAQ,17160.00,2024-09-30,222648167
a1G4J0000025ySRUAY,16320.00,2024-09-30,222648168
a1G4J0000025xx3UAA,19500.00,2024-09-30,222648169
a1G4J0000025ySMUAY,19740.00,2024-09-30,222648170
a1G4J0000025yStUAI,27000.00,2024-09-30,222648171
a1G4J0000025yRPUAY,20100.00,2024-09-30,222648172
a1G4J0000025yS6UAI,17220.00,2024-09-30,222648173
a1G4J0000025ybjUAA,16380.00,2024-09-30,222648174
a1G4J0000025y1iUAA,20100.00,2024-09-30,222648175
a1G4J0000025yEbUAI,20100.00,2024-09-30,222648176
a1G4J0000025yYcUAI,26700.00,2024-09-30,222648177
a1G4J0000025yKPUAY,19920.00,2024-09-30,222648178
a1G4J0000025yQhUAI,17340.00,2024-09-30,222648179
a1G4J0000025xbXUAQ,16320.00,2024-09-30,222648180
a1G4J0000025yNoUAI,20160.00,2024-09-30,222648181
a1G4J0000025yRJUAY,20760.00,2024-09-30,222648182
a1G4J0000025yWVUAY,27360.00,2024-09-30,222648183
a1G4J0000025yFNUAY,20640.00,2024-09-30,222648184
a1G4J0000025xzRUAQ,16800.00,2024-09-30,222648185
a1G4J0000025yT2UAI,16380.00,2024-09-30,222648186
a1G4J0000025yQpUAI,20400.00,2024-09-30,222648187
a1G4J0000025yXmUAI,20280.00,2024-09-30,222648188
a1G4J0000025yZUUAY,26400.00,2024-09-30,222648189
a1G4J0000025yFvUAI,19560.00,2024-09-30,222648190
a1G4J0000025xz9UAA,15960.00,2024-09-30,222648191
a1G4J0000025yagUAA,16560.00,2024-09-30,222648192
a1G4J0000025yXFUAY,20880.00,2024-09-30,222648193
a1G4J0000025yXiUAI,20280.00,2024-09-30,222648194
a1G4J0000025yfoUAA,25980.00,2024-09-30,222648195
a1G4J0000025yVOUAY,20940.00,2024-09-30,222648196
a1G4J0000025yd7UAA,16800.00,2024-09-30,222648197
a1G4J0000025yibUAA,18600.00,2024-09-30,222648198
a1G4J0000025xraUAA,19860.00,2024-09-30,222648199
a1G4J0000025y9iUAA,24720.00,2024-09-30,222649001
a1G4J0000025xm0UAA,17100.00,2024-09-30,222649002
a1G4J0000025yR0UAI,17460.00,2024-09-30,222649003
a1G4J0000025y6jUAA,17940.00,2024-09-30,222649004
a1G4J0000025yPsUAI,14880.00,2024-09-30,222649005
a1G4J0000025yP5UAI,17940.00,2024-09-30,222649006
a1G4J0000025yKpUAI,17520.00,2024-09-30,222649007
a1G4J0000025yKHUAY,17940.00,2024-09-30,222649008
a1G4J0000025ySNUAY,18300.00,2024-09-30,222649009
a1G4J0000025yRKUAY,14640.00,2024-09-30,222649010
a1G4J0000025yMRUAY,17820.00,2024-09-30,222649011
a1G4J0000025yO1UAI,16980.00,2024-09-30,222649012
a1G4J0000025yVMUAY,17700.00,2024-09-30,222649013
a1G4J0000025xdDUAQ,16980.00,2024-09-30,222649014
a1G4J0000025y4wUAA,14700.00,2024-09-30,222649015
a1G4J0000025yLlUAI,17640.00,2024-09-30,222649016
a1G4J0000025yU9UAI,17280.00,2024-09-30,222649017
a1G4J0000025yMPUAY,16980.00,2024-09-30,222649018
a1G4J0000025yOGUAY,16800.00,2024-09-30,222649019
a1G4J0000025yVbUAI,13740.00,2024-09-30,222649020
a1G4J0000025xvpUAA,17400.00,2024-09-30,222649021
a1G4J0000025yNFUAY,17760.00,2024-09-30,222649022
a1G4J0000025yTkUAI,16980.00,2024-09-30,222649023
a1G4J0000025ySrUAI,18240.00,2024-09-30,222649024
a1G4J0000025xvXUAQ,15300.00,2024-09-30,222649025
a1G4J0000025y0aUAA,17280.00,2024-09-30,222649026
a1G4J0000025yMUUAY,18060.00,2024-09-30,222649027
a1G4J0000025y8dUAA,17880.00,2024-09-30,222649028
a1G4J0000025yPZUAY,17760.00,2024-09-30,222649029
a1G4J0000025yFkUAI,15000.00,2024-09-30,222649030
a1G4J0000025yHSUAY,18060.00,2024-09-30,222649031
a1G4J0000025xtgUAA,16680.00,2024-09-30,222649032
a1G4J0000025yCwUAI,17880.00,2024-09-30,222649033
a1G4J0000025yNBUAY,18000.00,2024-09-30,222649034
a1G4J0000025yDHUAY,15600.00,2024-09-30,222649035
a1G4J0000025yNfUAI,18360.00,2024-09-30,222649036
a1G4J0000025yRoUAI,17220.00,2024-09-30,222649037
a1G4J0000025xueUAA,18180.00,2024-09-30,222649038
a1G4J0000025yS9UAI,18780.00,2024-09-30,222649039
a1G4J0000025yTVUAY,14700.00,2024-09-30,222649040
a1G4J0000025xjbUAA,18780.00,2024-09-30,222649041
a1G4J0000025yQOUAY,18000.00,2024-09-30,222649042
a1G4J0000025y43UAA,18300.00,2024-09-30,222649043
