PMS_Reference__c,tenancy_status__c
222797280001,Current
222797254001,Current
222797258001,Current
222797260001,Current
222797261001,Current
222797264001,Current
222797267001,Current
222797286001,Current
222797268001,Current
222797271001,Current
222797282001,Current
222797274001,Current
222797275001,Current
222797277001,Current
222797281001,Current
222797283001,Current
222797284001,Current
222797285001,Current
222797287001,Current
222797290001,Current
222797293001,Current
222797295001,Current
222797296001,Current
222799002002,Current
222799033002,Current
222799016002,Current
222799035002,Current
222799126002,Current
222799090002,Current
222799123002,Current
222799132002,Current
222799134002,Current
222799107002,Current
222799105002,Current
222799127002,Current
222799083002,Current
222799058002,Current
222799047002,Current
222799032002,Current
222799098002,Current
222799061002,Current
222799094002,Current
222799041002,Current
222799023002,Current
222799054002,Current
222799115002,Current
222799045002,Current
222799102002,Current
222799046002,Current
222799114002,Current
222799017002,Current
222799013002,Current
222799043002,Current
222799131002,Current
222799031002,Current
222799028002,Current
222799014002,Current
222799019002,Current
222799022002,Current
222799101002,Current
222799037002,Current
222799039002,Current
222799040002,Current
222799042002,Current
222799044002,Current
222799050002,Current
222799051002,Current
222799056002,Current
222799057002,Current
222799059002,Current
222799067002,Current
222799080002,Current
222799084002,Current
222799086002,Current
222799088002,Current
222799092002,Current
222799093002,Current
222799095002,Current
222799096002,Current
222799097002,Current
222799099002,Current
222799110002,Current
222799111002,Current
222799116002,Current
222799117002,Current
222799119002,Current
222799120002,Current
222799121002,Current
222799122002,Current
222799125002,Current
222799128002,Current
222799133002,Current
222799135002,Current
127857001001,Current
127860001001,Current
127856001001,Current
127862001001,Current
103091002001,Current
103196002004,Current
103686002002,Current
103686001002,Current
104209006002,Current
104173006002,Current
103088002002,Current
103088001001,Current
103954001003,Current
110498001002,Current
103093001001,Current
103414001004,Current
103066001001,Current
104189006001,Current
104803001001,Current
103070001001,Current
103166004002,Current
103057001002,Current
103448008001,Current
103071001001,Current
103094001001,Current
103734007003,Current
103100001002,Current
103429001001,Current
103862001001,Current
103082002001,Current
103086009002,Current
103445002001,Current
103739003002,Current
103078001001,Current
103124001001,Current
103065001001,Current
103087002001,Current
103177002006,Current
103496001001,Current
103682001001,Current
103734030002,Current
103906001001,Current
103087001005,Current
103734009001,Current
103126001002,Current
103086005002,Current
103139001001,Current
103393002001,Current
103580002002,Current
103103001003,Current
103179002002,Current
104010001002,Current
103086020002,Current
103128001001,Current
103494001001,Current
103103002002,Current
103509001001,Current
103901001001,Current
104407005002,Current
103086021001,Current
104106001002,Current
104164001001,Current
104484001003,Current
103124002003,Current
103086004001,Current
103818002005,Current
104191001002,Current
103086024001,Current
104696005001,Current
105839001003,Current
103180007002,Current
103883001001,Current
103168002005,Current
103121001001,Current
104455033001,Current
103086003002,Current
103155001001,Current
104152093004,Current
104174007006,Current
103086001001,Current
103178001002,Current
103745001001,Current
104407004006,Current
104455024001,Current
103125001001,Current
103166003003,Current
103337020003,Current
104154025002,Current
103086008003,Current
103448017002,Current
103734016002,Current
104021001003,Current
104152023004,Current
103100003003,Current
103139002002,Current
103158001001,Current
103129001001,Current
104152069006,Current
104310001003,Current
103132001002,Current
103475001001,Current
103086023001,Current
103100002003,Current
104152001005,Current
104152027001,Current
104223021004,Current
103129002005,Current
104267001001,Current
104174071004,Current
103086002002,Current
103132002002,Current
104174023002,Current
104350014002,Current
103100004002,Current
103086025001,Current
103141002002,Current
103141001001,Current
103874001005,Current
104721027006,Current
103086010002,Current
103086014001,Current
103922001001,Current
104174041002,Current
104455022001,Current
103136004002,Current
103734008002,Current
104403001003,Current
103138002003,Current
103893001002,Current
103133001001,Current
104351001001,Current
104654002003,Current
108798001001,Current
103136002006,Current
103138003001,Current
103138004002,Current
103133002002,Current
103734043001,Current
104097001003,Current
104437001003,Current
103136001002,Current
107413009002,Current
107468011003,Current
103136003003,Current
103113001001,Current
103734040001,Current
104152124001,Current
104230002001,Current
103117001001,Current
103698002002,Current
104152035002,Current
104350010002,Current
103139004003,Current
104455028001,Current
103135001001,Current
103175002003,Current
103244001001,Current
103580003002,Current
103086016001,Current
103086011001,Current
103127001002,Current
103137001003,Current
103620001001,Current
103773017001,Current
103150001001,Current
103920015003,Current
103920014001,Current
103997001003,Current
103137002002,Current
104294011002,Current
103125002002,Current
103178002001,Current
103154001001,Current
103195002002,Current
103938001004,Current
104174049003,Current
103157001002,Current
104177001002,Current
104220001001,Current
104174029004,Current
103086019001,Current
103161001001,Current
104154036004,Current
104152008004,Current
103196001001,Current
103156001001,Current
104402001001,Current
104152039003,Current
104206023003,Current
104255002006,Current
104554001002,Current
103981001002,Current
103176001004,Current
103505003001,Current
107592001002,Current
103166005001,Current
103880001001,Current
104009001001,Current
103397001001,Current
103177001005,Current
103220001001,Current
104174058003,Current
104294013005,Current
103179001002,Current
103175001003,Current
103175003003,Current
103175004004,Current
103960001001,Current
104152004006,Current
103163001001,Current
103448006001,Current
103544001001,Current
103917001001,Current
103180004001,Current
103904001003,Current
103176002004,Current
103448015002,Current
103180005001,Current
103628002002,Current
103879001003,Current
104188001001,Current
103180003001,Current
103608002004,Current
103734024001,Current
103963001003,Current
103180006001,Current
103195001005,Current
104103002002,Current
104154017002,Current
103180001004,Current
103180008003,Current
103340001002,Current
103477001001,Current
103991001003,Current
103182001001,Current
103854002004,Current
103216001001,Current
103578001001,Current
103934001001,Current
103920005005,Current
103249001001,Current
104022001001,Current
104473001003,Current
103481002002,Current
103223001001,Current
104152019003,Current
109788034003,Current
103226001001,Current
103235001001,Current
103239001001,Current
104651001001,Current
103237001001,Current
103448014003,Current
104178006003,Current
103448013002,Current
104152071003,Current
104174032005,Current
103603002001,Current
104250003002,Current
103257001001,Current
103241001001,Current
103394001001,Current
103783004001,Current
104465001004,Current
104481002001,Current
103253001001,Current
103492001001,Current
103256001001,Current
111229001001,Current
103251001001,Current
103420001001,Current
103445001001,Current
103734037001,Current
103246001001,Current
103730002002,Current
103908001001,Current
104059002003,Current
103627002001,Current
103987001003,Current
104046002001,Current
104165001004,Current
104350009002,Current
104455032001,Current
103134002001,Current
104122002003,Current
104285001001,Current
104311001001,Current
103262001001,Current
104152062003,Current
104152073003,Current
103384001001,Current
103597001001,Current
103786011001,Current
103337036003,Current
103470001001,Current
103426002001,Current
104152022006,Current
104152119001,Current
103391001001,Current
103854001003,Current
103386001002,Current
104223012004,Current
103386002005,Current
103498001001,Current
103580001001,Current
105882002001,Current
104154021003,Current
104647002008,Current
103398001001,Current
103412001004,Current
104197004005,Current
109149001001,Current
103448010001,Current
822090001001,Current
103937001003,Current
103423001001,Current
103423002001,Current
104027001002,Current
104152005002,Current
104308001006,Current
104663001004,Current
103424004001,Current
104475001001,Current
103432001001,Current
103577001002,Current
103891001004,Current
103443001002,Current
103435001001,Current
103780003002,Current
104152044003,Current
103448002002,Current
104025001001,Current
104152014002,Current
103460001001,Current
104457029004,Current
103460002001,Current
104490001002,Current
103448003001,Current
103999001003,Current
103448004003,Current
103558002001,Current
104099001002,Current
103448005001,Current
103448009002,Current
111768001002,Current
103448011005,Current
103448019001,Current
104458001005,Current
103591001001,Current
104805002002,Current
110484001002,Current
104003001006,Current
104294012003,Current
104722034004,Current
104029001001,Current
104110002006,Current
103481001002,Current
103914001003,Current
104013001002,Current
104060001002,Current
104152077006,Current
104152089003,Current
104186005002,Current
103905001002,Current
103491001001,Current
103713003002,Current
104076001003,Current
103505004001,Current
103734005003,Current
103734038002,Current
103805001002,Current
103916001004,Current
104102001004,Current
104145005001,Current
103734010004,Current
113860001001,Current
103780001001,Current
103975001002,Current
103992001001,Current
103541001001,Current
103554001001,Current
104186008004,Current
103547001001,Current
104367001001,Current
103508001001,Current
103875001005,Current
103932001003,Current
103562001001,Current
104122010002,Current
104395002002,Current
104455007002,Current
103499001001,Current
104721019003,Current
103558001001,Current
103780002003,Current
103562002001,Current
104154028003,Current
104223022002,Current
103505002001,Current
104174062001,Current
104721006004,Current
104015001001,Current
104200003002,Current
104477001006,Current
103569001001,Current
103726002003,Current
103578002004,Current
104020001002,Current
104079002001,Current
104377002003,Current
104358001006,Current
103576001001,Current
103698001002,Current
103784003001,Current
104150001001,Current
104122018002,Current
103608001002,Current
103924001004,Current
104466002002,Current
103605001001,Current
103734036003,Current
105817001001,Current
107522007001,Current
104174010002,Current
104350006001,Current
103592001001,Current
103699001001,Current
103603001003,Current
103682002002,Current
103616001001,Current
103878001001,Current
103626001002,Current
103935001002,Current
103628001003,Current
104455043001,Current
103995001003,Current
111769001003,Current
103869001002,Current
104093002001,Current
104217001004,Current
104455016001,Current
104059001001,Current
104154027004,Current
104152048001,Current
103973001002,Current
104018001004,Current
104152024002,Current
103671001002,Current
104012001003,Current
103996001004,Current
107984004003,Current
108620010001,Current
103673001001,Current
103956001004,Current
104109001003,Current
104203034002,Current
103702001001,Current
103705001001,Current
103920016005,Current
104365002003,Current
103713001003,Current
103713004003,Current
110030032002,Current
110030024002,Current
109788070001,Current
103713002004,Current
103830001001,Current
103920010002,Current
103942001003,Current
103729002003,Current
103729001002,Current
104174054002,Current
103730001004,Current
103734042001,Current
103726001002,Current
104772002003,Current
104721025004,Current
103728001001,Current
104047004002,Current
103986001006,Current
104494001008,Current
104457026002,Current
104231002002,Current
103734021004,Current
103931001003,Current
103805002001,Current
103785007001,Current
104073001002,Current
104992001006,Current
104174021001,Current
103734022003,Current
103882001003,Current
104006001002,Current
104174067002,Current
103778001001,Current
103734003002,Current
104191002001,Current
103734018002,Current
104095002002,Current
104178003004,Current
104416001008,Current
103734017002,Current
103853002003,Current
103734019001,Current
104092001003,Current
104478001003,Current
103734023003,Current
103734039002,Current
127137001002,Current
127518001001,Current
103734028001,Current
103734014004,Current
104178005001,Current
104460001004,Current
104455034001,Current
103734044001,Current
103949001001,Current
106558001001,Current
103734035001,Current
103734041003,Current
103902001002,Current
104174038003,Current
103920002002,Current
103957001004,Current
103734012002,Current
103734045001,Current
103948001003,Current
103734029004,Current
104407006005,Current
103791001001,Current
108981001001,Current
107697006001,Current
107723006002,Current
103959001001,Current
107777001001,Current
104114001002,Current
104174059003,Current
104231005003,Current
104174006002,Current
104721020003,Current
103985001005,Current
104038002005,Current
103807001002,Current
104152049004,Current
104385002006,Current
103734020005,Current
103869002002,Current
104350018003,Current
103774012001,Current
104074001001,Current
104152032002,Current
104173010002,Current
103734034001,Current
104189003001,Current
104186010002,Current
104165005003,Current
104236003003,Current
112515002001,Current
104011001002,Current
103783005001,Current
103861001001,Current
104375002004,Current
103864001001,Current
110700001001,Current
103873001004,Current
104152020002,Current
104441001004,Current
114723005005,Current
114919001002,Current
103920006001,Current
103876001004,Current
103887001002,Current
104455040001,Current
103877001003,Current
104023001003,Current
104407008005,Current
103884001003,Current
104363001001,Current
104448001002,Current
104808001001,Current
103881001001,Current
103885001002,Current
103896001001,Current
104294001001,Current
104357001003,Current
103910001001,Current
103892001005,Current
112809002004,Current
104410001005,Current
104450001001,Current
104461001001,Current
108620009001,Current
103920013003,Current
103928001005,Current
104152017004,Current
104152029003,Current
103886001005,Current
107524009004,Current
103907001001,Current
104154029003,Current
104457001005,Current
103895001004,Current
104391002005,Current
107467010002,Current
105099016006,Current
103940001003,Current
103930001001,Current
104094001002,Current
104772008003,Current
104721007002,Current
104722047003,Current
104918001001,Current
103972001003,Current
103980001001,Current
103912001003,Current
104157002001,Current
104126002002,Current
104468001004,Current
104217002003,Current
107208001002,Current
107639001002,Current
110030071001,Current
103898001004,Current
103915001003,Current
104174017003,Current
104564001003,Current
104154044004,Current
104206025002,Current
104186003002,Current
104455023001,Current
104174009003,Current
104336002003,Current
103953001001,Current
104174008003,Current
104174045002,Current
104354002001,Current
103909001002,Current
103939001001,Current
103936001003,Current
104153004004,Current
105921001001,Current
104164002005,Current
104122009004,Current
105099074002,Current
105770001002,Current
103918001004,Current
104226004002,Current
110509001003,Current
109989059002,Current
103913001002,Current
107600007001,Current
103919001001,Current
104722007002,Current
105099035005,Current
104503001002,Current
103921001001,Current
104457011001,Current
104502001007,Current
104258019001,Current
103929001002,Current
107638001001,Current
108045018003,Current
103920004002,Current
103926001001,Current
104189002003,Current
103925001008,Current
104122011004,Current
104439001003,Current
104629001002,Current
103920009001,Current
103920003004,Current
104191006003,Current
104488001005,Current
103941001002,Current
103945001001,Current
103988001002,Current
103943001002,Current
104411001001,Current
104152112003,Current
104191003001,Current
104217005003,Current
104413001003,Current
103950001002,Current
104078001001,Current
104427001003,Current
104471001004,Current
103946001003,Current
104075001003,Current
104472002003,Current
103962001002,Current
107703001002,Current
107728001002,Current
103947001001,Current
103964001004,Current
103961001002,Current
104152047002,Current
104152086002,Current
107554001001,Current
108619010003,Current
103968001001,Current
103955001001,Current
104152028001,Current
104474001003,Current
103969001002,Current
103993001002,Current
104584004003,Current
103971001002,Current
104002001003,Current
104030001002,Current
104407002004,Current
104457015002,Current
103966001003,Current
103979001003,Current
104174019001,Current
104709013001,Current
104721018003,Current
103978001001,Current
104177005004,Current
103984001001,Current
103976001003,Current
104226002005,Current
105827001001,Current
103977001002,Current
103989001003,Current
104209005002,Current
104221001001,Current
103994001002,Current
104110001001,Current
104626001001,Current
103998001005,Current
104192002003,Current
104544001001,Current
104553001001,Current
104000001001,Current
104152010002,Current
104008001001,Current
104152031004,Current
104014001002,Current
104152036002,Current
104152114002,Current
104016001002,Current
104355001003,Current
104019001004,Current
104005001004,Current
112556001002,Current
112853002002,Current
112899002004,Current
104001001002,Current
104095001004,Current
104152041004,Current
104104001003,Current
104152038005,Current
105822001001,Current
104024001006,Current
104361002003,Current
105057002001,Current
107723004001,Current
104007001003,Current
104038001005,Current
104256001002,Current
104039001004,Current
104164005005,Current
104223004002,Current
104039002005,Current
104107001002,Current
104154020002,Current
104350016005,Current
104046001001,Current
104048002002,Current
104092002003,Current
104050003002,Current
110474001001,Current
104183001001,Current
104236001001,Current
104071001004,Current
104152058002,Current
105099026005,Current
104047003002,Current
104091001002,Current
104152026004,Current
104048001003,Current
104068001001,Current
104057002007,Current
104365001006,Current
104465002004,Current
104520001001,Current
104057001004,Current
104154015004,Current
104152051002,Current
104159001001,Current
104077001001,Current
104396001003,Current
104079001001,Current
104362001002,Current
104379002004,Current
104407003004,Current
107793001001,Current
104097002003,Current
104203041001,Current
104455031001,Current
104098002005,Current
104152125002,Current
104096001003,Current
104366001003,Current
104105001001,Current
104133001004,Current
104103001001,Current
104101001004,Current
105099027004,Current
104136001004,Current
104136002003,Current
104152042003,Current
104152118002,Current
104152002003,Current
104152095003,Current
104090001001,Current
104106002001,Current
104401002006,Current
104410002003,Current
104090002003,Current
104722030003,Current
104111002001,Current
107521007001,Current
104154042004,Current
104154043001,Current
104173011002,Current
104111001001,Current
104152126002,Current
104153005004,Current
104154038002,Current
104152018002,Current
104154022002,Current
104557001002,Current
104154026001,Current
104153002006,Current
104186004001,Current
104223013004,Current
104406001001,Current
104109002005,Current
104154030003,Current
104455039001,Current
104152013002,Current
104174065006,Current
104154023005,Current
104122012004,Current
104178004003,Current
104350022005,Current
104154041004,Current
105923001001,Current
104152033003,Current
104722027001,Current
107515001001,Current
107726003001,Current
104152009004,Current
104124002003,Current
104152030003,Current
104122003004,Current
104152021002,Current
104152092002,Current
104186001001,Current
104186002003,Current
104152046001,Current
104152079003,Current
104152003006,Current
104189007003,Current
104174015002,Current
104399002005,Current
104152053002,Current
104412002001,Current
104440001005,Current
104152012004,Current
104152016004,Current
104696004002,Current
104223019002,Current
104457017005,Current
104542001001,Current
104152120002,Current
104192001002,Current
104457031004,Current
104708003001,Current
107765001001,Current
104152006003,Current
104113002003,Current
104152037002,Current
104152057003,Current
104152098001,Current
104152067005,Current
104723003001,Current
107413005001,Current
107629001001,Current
104113001003,Current
104152080002,Current
104152045002,Current
104224001001,Current
104457030005,Current
104152011002,Current
105472001001,Current
104152091004,Current
104165002005,Current
105775001002,Current
115495002004,Current
104152015003,Current
105099023002,Current
104152072003,Current
104434001003,Current
104152097002,Current
104152096003,Current
104126001002,Current
104457012001,Current
105099015003,Current
104124001002,Current
107938001005,Current
108619011002,Current
104233002002,Current
104235002001,Current
104381002006,Current
104152034001,Current
104152105003,Current
104223023002,Current
104152083004,Current
104226005004,Current
104417001005,Current
105234003003,Current
115472001003,Current
104152081002,Current
104722028003,Current
104993001002,Current
104196005001,Current
104152050004,Current
104173004003,Current
104463002006,Current
104174052004,Current
110452001001,Current
104722025002,Current
107694004001,Current
104122019002,Current
104239001001,Current
104200005004,Current
104152122002,Current
104152068004,Current
104808002003,Current
104152052004,Current
104152094002,Current
104333001001,Current
104152087003,Current
104197003005,Current
104721004004,Current
105914001002,Current
104199006001,Current
104492001003,Current
104547001006,Current
104152043002,Current
104721022002,Current
108620011001,Current
104183003001,Current
105099014002,Current
104294016003,Current
104458002005,Current
104455009003,Current
104565001001,Current
104153001001,Current
104209004003,Current
104152084003,Current
104721036002,Current
105234004001,Current
107467007001,Current
104178002002,Current
104350003003,Current
104401001006,Current
104407007005,Current
104152088003,Current
107169001001,Current
107468009002,Current
104584002002,Current
104357002004,Current
109922003002,Current
110584001001,Current
104152132001,Current
104403002001,Current
104373001006,Current
104189005002,Current
104206024004,Current
104234003003,Current
104223024003,Current
104191004001,Current
104219002001,Current
104279001002,Current
104394002007,Current
104457028004,Current
104189008003,Current
104359001008,Current
104447001005,Current
104721028003,Current
104722023006,Current
104455003002,Current
104661002001,Current
107354001001,Current
104197002002,Current
104294005002,Current
104457032003,Current
104197001004,Current
104215021001,Current
107413007001,Current
107811001004,Current
108147001001,Current
104395001002,Current
107468004001,Current
108045015001,Current
104217004003,Current
104217003001,Current
104173013006,Current
104223006003,Current
104387001002,Current
104378002004,Current
104433001004,Current
104811002001,Current
104721035002,Current
104174042001,Current
104575001003,Current
104586001002,Current
104722017002,Current
104173005004,Current
105824001001,Current
104233003005,Current
104173001003,Current
104457022001,Current
104457008005,Current
104241001001,Current
104546001001,Current
107467014001,Current
104223014003,Current
104223001003,Current
104424001005,Current
104722029003,Current
105099030004,Current
104231001002,Current
104371001005,Current
104817002002,Current
104234001003,Current
104223020005,Current
104231003001,Current
104722021002,Current
107168001001,Current
104223005002,Current
104223015002,Current
104223003003,Current
104354001004,Current
104231006004,Current
104461002004,Current
104223017004,Current
104174036002,Current
104721030004,Current
104722006002,Current
104231004003,Current
104391001007,Current
110940001002,Current
110963001002,Current
104200001003,Current
104381001001,Current
104520002001,Current
104174005001,Current
104174060002,Current
104200006002,Current
104350019005,Current
104721011004,Current
104174002003,Current
104372002002,Current
104174028003,Current
104294006001,Current
104479001004,Current
104305002002,Current
105099020004,Current
104174025004,Current
105099033004,Current
106328001001,Current
104174061001,Current
104350024004,Current
104389001005,Current
109950004001,Current
109989027001,Current
104174068002,Current
104399001002,Current
104436001005,Current
104722026003,Current
105542001002,Current
104174047002,Current
107567005001,Current
104174069004,Current
104250005003,Current
107467003001,Current
104250001004,Current
104382001002,Current
104620003005,Current
104250004002,Current
104307001002,Current
104457067002,Current
104549001003,Current
104250002002,Current
104417002002,Current
107630001001,Current
104294004002,Current
104294002003,Current
104363002001,Current
104294009003,Current
107668001004,Current
104309001002,Current
104555001001,Current
107413004001,Current
107652012001,Current
104294010002,Current
104722020007,Current
107467016001,Current
104722022004,Current
104311002001,Current
104647001003,Current
104543001002,Current
104721029004,Current
104361001002,Current
104344006001,Current
104455030001,Current
104457014001,Current
105099048001,Current
104355002006,Current
104449001003,Current
107520001001,Current
107524002001,Current
104364001001,Current
104362002003,Current
104376001007,Current
104372001002,Current
104350011001,Current
104378001002,Current
105816001002,Current
104369001004,Current
104375001002,Current
104586002003,Current
105823001001,Current
104374001003,Current
104384001006,Current
104350012005,Current
104787001005,Current
105099012005,Current
110030054002,Current
109989039001,Current
104350007005,Current
104463001001,Current
104438001005,Current
104466001001,Current
104368002006,Current
104683001001,Current
107652010006,Current
104584005002,Current
104693002004,Current
108323001001,Current
109989024001,Current
109989099001,Current
110030185001,Current
104376002002,Current
104409001005,Current
104393002004,Current
104722015002,Current
109922001002,Current
110483001002,Current
104394001006,Current
104813001003,Current
104386002001,Current
104721008004,Current
104386001003,Current
104688001001,Current
104786001004,Current
104721010003,Current
104389002004,Current
104495001003,Current
104377001001,Current
104409002005,Current
104402002004,Current
104406002001,Current
104405002003,Current
104721021005,Current
111037001004,Current
104464002005,Current
104490002005,Current
104418001001,Current
110038003001,Current
110079002001,Current
110554001001,Current
104418002003,Current
104558001002,Current
104398002002,Current
104407001001,Current
104413002006,Current
104414002004,Current
104415001005,Current
104411002004,Current
104722046004,Current
104412001004,Current
104652001003,Current
104415002007,Current
104423001004,Current
104560001003,Current
106755001001,Current
110945001001,Current
110944001003,Current
104452001005,Current
104455041002,Current
104428001004,Current
104485001003,Current
104453001004,Current
107274001002,Current
107519007001,Current
104460002005,Current
104455027002,Current
104562001003,Current
104455012006,Current
104468002008,Current
110477001003,Current
110486001001,Current
110495001003,Current
104455011003,Current
108045002001,Current
104464001003,Current
104455025002,Current
104482002002,Current
104814001002,Current
105489002002,Current
104455021001,Current
104567001001,Current
104470001002,Current
104470002004,Current
104548001004,Current
104556001003,Current
104455036001,Current
107848001004,Current
104471002003,Current
104559001001,Current
105099037004,Current
105099031004,Current
106651001001,Current
104479002002,Current
104532001002,Current
104569001002,Current
104481001001,Current
104473002004,Current
105471001001,Current
105476001003,Current
106601001001,Current
104475002004,Current
107373001001,Current
104474002003,Current
104477002004,Current
104665001001,Current
104813002004,Current
104472001005,Current
107467005001,Current
107519002003,Current
107600003002,Current
104478002005,Current
104570001001,Current
104457018002,Current
104722014003,Current
105914002003,Current
107567001001,Current
104457009004,Current
108037001002,Current
108619006006,Current
104507001002,Current
104721026001,Current
104722045004,Current
104521001001,Current
104457034003,Current
108620018002,Current
108620008001,Current
104457023003,Current
104577001001,Current
104721013002,Current
104721015002,Current
107798001002,Current
109016001001,Current
104457025001,Current
104627001002,Current
107468014002,Current
107569001003,Current
104457027002,Current
105462001001,Current
104550001003,Current
104551001002,Current
107645001001,Current
107705001001,Current
104545001004,Current
104561001001,Current
104722013003,Current
107524001003,Current
108045013002,Current
104552001003,Current
107468010002,Current
104571001002,Current
104563001003,Current
105476002003,Current
104568001001,Current
104576001001,Current
104722033004,Current
104581001001,Current
108988001001,Current
110038005002,Current
109922007004,Current
104573001001,Current
114054004001,Current
104584003004,Current
105099005004,Current
104682001001,Current
107600002002,Current
107671001001,Current
107770001002,Current
104597001001,Current
104627002002,Current
104663002002,Current
104722043004,Current
104629002002,Current
107609001001,Current
104721016003,Current
104661001001,Current
104722011005,Current
104654001003,Current
104722008003,Current
107722006002,Current
108903001002,Current
104721032001,Current
113493001001,Current
113552001004,Current
104724001002,Current
107589001002,Current
110030072001,Current
104620002003,Current
104650002002,Current
104665002005,Current
104723004001,Current
105099008004,Current
109989123002,Current
104676001001,Current
104688003001,Current
105057003004,Current
104696003002,Current
108045009001,Current
108865001002,Current
104704002002,Current
104804002004,Current
104703002001,Current
104807001003,Current
104704001005,Current
109670001001,Current
110671001002,Current
110564001003,Current
104708004001,Current
105099036006,Current
104722018004,Current
107613001002,Current
104709018001,Current
104802001001,Current
104723005004,Current
110814001001,Current
107723003001,Current
104721017002,Current
104722038003,Current
104721005006,Current
107207001002,Current
107519005003,Current
104811001004,Current
104721002002,Current
104721009001,Current
104721024005,Current
104722004004,Current
104772005004,Current
104772007002,Current
105099011004,Current
107841001004,Current
104721043005,Current
107694003002,Current
110545001001,Current
104721033002,Current
104722002001,Current
104772006004,Current
104722019003,Current
104722009004,Current
106631001001,Current
106649001002,Current
110458001004,Current
104722003002,Current
106544001002,Current
104722024004,Current
104722040003,Current
104817001001,Current
104722041002,Current
107467002003,Current
104722005002,Current
107285003003,Current
107499008003,Current
104722010004,Current
107752001001,Current
104722037002,Current
110581001002,Current
110808001001,Current
111834001003,Current
104722031001,Current
104722044002,Current
107519004001,Current
105906001001,Current
108619012001,Current
104722039005,Current
115664001005,Current
115666001003,Current
115913001003,Current
104722048002,Current
104722049004,Current
108619007001,Current
109788033005,Current
110030004002,Current
107524012001,Current
108619008002,Current
105234001005,Current
105099019003,Current
107499005001,Current
105057004002,Current
105478001001,Current
107375001001,Current
107693001006,Current
105029001001,Current
108619009003,Current
105099043001,Current
107688001002,Current
107520006003,Current
106598001001,Current
105057001005,Current
107857001004,Current
107468007003,Current
107600004002,Current
105099007003,Current
107521001003,Current
107772001001,Current
108675001001,Current
108620004001,Current
107828001004,Current
105116001001,Current
106638001001,Current
106617001001,Current
109989132001,Current
105220001001,Current
106537001001,Current
105099051002,Current
108619005003,Current
108797001001,Current
108824001001,Current
105099013004,Current
105099003004,Current
105099004002,Current
105099010003,Current
105099022004,Current
105099018003,Current
108620006001,Current
105099009006,Current
107690001005,Current
105099073004,Current
105099070003,Current
105099024007,Current
110560001001,Current
105099028006,Current
105099068002,Current
107652015001,Current
107701007001,Current
107522005002,Current
105099038006,Current
105479001001,Current
110684001002,Current
107499003001,Current
112182001001,Current
105099034006,Current
107467001001,Current
105099053001,Current
105476003002,Current
105099060004,Current
105099072005,Current
105099025004,Current
105434001001,Current
105099058001,Current
107631001001,Current
109219002005,Current
105099006003,Current
105099064002,Current
115628001005,Current
115726001002,Current
105474001001,Current
105489001003,Current
107518004003,Current
107703002001,Current
107652008001,Current
107270001001,Current
107499006002,Current
107764001001,Current
106545001001,Current
110887001001,Current
111038001002,Current
107505001001,Current
107984006002,Current
108620017004,Current
107524007004,Current
111881001004,Current
112479001002,Current
107518012002,Current
107524010002,Current
105659001002,Current
105828001001,Current
110579001002,Current
108045005001,Current
112659001003,Current
112856001002,Current
107413011002,Current
107057001001,Current
110711001002,Current
107572006003,Current
106547001001,Current
113864001002,Current
105925001001,Current
107353001001,Current
107760001001,Current
107773001001,Current
112610001001,Current
112836002004,Current
112858002002,Current
107678001004,Current
110491001002,Current
109788048003,Current
105846001001,Current
105916001001,Current
107605001001,Current
107704002001,Current
107704001001,Current
105888001001,Current
105832001001,Current
107695003002,Current
107704003002,Current
105918001001,Current
107487001001,Current
107522011003,Current
115740002002,Current
105887001001,Current
107413001001,Current
111035001002,Current
105833001001,Current
109922002001,Current
110917001001,Current
105917001001,Current
107697004003,Current
107728002001,Current
107518011001,Current
109788026002,Current
105922001001,Current
107787001001,Current
107788001001,Current
109950006001,Current
106543001001,Current
107518010001,Current
107524011001,Current
106589001001,Current
107692001003,Current
107704005002,Current
111126001003,Current
107468002001,Current
107518001001,Current
109757001001,Current
109770001001,Current
107695002003,Current
107285002002,Current
109950010001,Current
110116004003,Current
113569001002,Current
107413006002,Current
107522009002,Current
107277001002,Current
110030042001,Current
108620003001,Current
109550011001,Current
109788068002,Current
110653001002,Current
106573001001,Current
106583001001,Current
107697007002,Current
107983005001,Current
108672001001,Current
110649001001,Current
107522001001,Current
107686001002,Current
107698001002,Current
109922004001,Current
110680001001,Current
114335001003,Current
114570001003,Current
114779001001,Current
106660001001,Current
107763001001,Current
108954007001,Current
109989023001,Current
107520003002,Current
109773001001,Current
107165001004,Current
107524005002,Current
107615001001,Current
107722001001,Current
107748001001,Current
110453001004,Current
109788021001,Current
106632001001,Current
107167001001,Current
107520004002,Current
107524013002,Current
107667001001,Current
107519009002,Current
107593001002,Current
107722008002,Current
109788024004,Current
110924001002,Current
110939001001,Current
106552001001,Current
106560001001,Current
110547001002,Current
106536001001,Current
107523002003,Current
106574001001,Current
107413010002,Current
106535001001,Current
106564001001,Current
107607001001,Current
106586001001,Current
106594001001,Current
110830001002,Current
106606001001,Current
107635001001,Current
107662001001,Current
107614001002,Current
106625001001,Current
106647001001,Current
106610001001,Current
110743001003,Current
106655001001,Current
107698003003,Current
110732001001,Current
106676001001,Current
107590001001,Current
110880001002,Current
111108001002,Current
107681001003,Current
110030031001,Current
110030059002,Current
106642001001,Current
108954012001,Current
107994007002,Current
